% Version:            COMSOL 6.3.0.290
% Date:               May 28 2026, 02:31
% Table:              SoC_OCV - SoC data
% SoC                          OCV (V)   
0.649563616528024             3.757815819393747
0.6485473885176598            3.7583743392375633
0.6475311605072958            3.75893807319038
0.6465149324969317            3.7595078672428235
0.6454987044865675            3.7600836143613288
0.6444824764762034            3.760664838269373
0.6434662484658393            3.761251060615819
0.6424500204554753            3.7618418018732327
0.6414337924451111            3.7624365844921606
0.640417564434747             3.7630349321741705
0.6394013364243829            3.763636402241635
0.6383851084140189            3.76424062842412
0.6373688804036547            3.764847266348494
0.6363526523932905            3.765455972584113
0.6353364243829265            3.7660664056450255
0.6343201963725624            3.766678220638671
0.6333039683621983            3.767291160680925
0.6322877403518341            3.7679055591253334
0.63127151234147              3.768522795866911
0.630255284331106             3.7691445338848966
0.6292390563207418            3.769772434820317
0.6282228283103777            3.770408160411219
0.6272066003000136            3.7710533747061428
0.6261903722896496            3.7717095208684155
0.6251741442792854            3.772376856140224
0.6241579162689213            3.7730539715375877
0.6231416882585572            3.7737390818596124
0.6221254602481932            3.7744304049560475
0.621109232237829             3.7751261582118762
0.6200930042274648            3.7758245578243903
0.6190767762171008            3.7765240991681663
0.6180605482067367            3.7772244995722657
0.6170443201963726            3.777926850206401
0.6160280921860084            3.7786324993027183
0.6150118641756444            3.779342793184304
0.6139956361652802            3.7800590787970387
0.6129794081549161            3.78078270208849
0.611963180144552             3.78151481501103
0.6109469521341879            3.782255867918543
0.6099307241238239            3.7830056770931524
0.6089144961134596            3.7837639603279345
0.6078982681030956            3.7845304369500345
0.6068820400927315            3.78530482633685
0.6058658120823674            3.7860868478528333
0.6048495840720032            3.786876278559766
0.6038333560616391            3.7876730662960787
0.6028171280512751            3.7884772845047223
0.6018009000409109            3.7892890226199096
0.6007846720305468            3.7901083689517616
0.5997684440201827            3.7909354125926593
0.5987522160098186            3.7917702416819923
0.5977359879994545            3.7926129095284633
0.5967197599890903            3.7934633604064985
0.5957035319787263            3.7943214757196913
0.5946873039683622            3.7951871358124483
0.5936710759579982            3.7960602208118144
0.5926548479476339            3.7969406117175097
0.5916386199372698            3.797828192895841
0.5906223919269058            3.7987231064686995
0.5896061639165415            3.7996260231030368
0.5885899359061776            3.8005378591434935
0.5875737078958134            3.801459547318237
0.5865574798854494            3.802392022439785
0.5855412518750852            3.8033362153818873
0.584525023864721             3.804293043029664
0.583508795854357             3.8052627996475175
0.582492567843993             3.806244727755211
0.5814763398336288            3.8072376917911197
0.5804601118232646            3.808240530507441
0.5794438838129006            3.8092520835330843
0.5784276558025365            3.810271192074412
0.5774114277921724            3.811296730990533
0.5763951997818082            3.812328340400855
0.5753789717714441            3.8133667413261207
0.57436274376108              3.814412946596021
0.5733465157507159            3.815467984361564
0.5723302877403518            3.816532883630225
0.5713140597299877            3.8176086725769576
0.5702978317196236            3.8186963295124867
0.5692816037092594            3.819796035284393
0.5682653756988953            3.8209070449683917
0.5672491476885313            3.822028433936675
0.5662329196781672            3.823159270109501
0.565216691667803             3.8242986202209943
0.5642004636574389            3.825445553559183
